"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Physical Address,Physical City,Physical State,Physical Zip,Grades  (Low-High),Certified Staff
STEPHENS    ,CENTRAL HIGH                  ,69-I034,600,CENTRAL HIGH JHS              ,87,(580) 658-2929,Mark Perry,mperry@central.k12.ok.us,274801 BRONCHO RD,MARLOW,OK,73055,274801 BRONCHO RD,MARLOW,OK,73055,9-Jul,17
STEPHENS    ,CENTRAL HIGH                  ,69-I034,705,CENTRAL HIGH HS               ,83,(580) 658-2929,Mark Perry,mperry@central.k12.ok.us,274801 BRONCHO RD,Marlow,OK,73055,274801 BRONCHO RD,Marlow,OK,73055,12-Oct,16
STEPHENS    ,BRAY-DOYLE                    ,69-I042,105,BRAY-DOYLE ES                 ,219,(580) 658-5070,James Vines,jvines@braydoyle.k12.ok.us,1205 South Brooks Road,Marlow,OK,73055,1205 South Brooks Road,Marlow,OK,73055,PK-08,30
STEPHENS    ,BRAY-DOYLE                    ,69-I042,705,BRAY-DOYLE HS                 ,101,(580) 658-5071,James Vines,jvines@braydoyle.k12.ok.us,1205 South Brooks Road,Marlow,OK,73055,1205 South Brooks Road,Marlow,OK,73055,12-Sep,20
TEXAS       ,OPTIMA                        ,70-C009,105,OPTIMA PUBLIC SCHOOL          ,59,(580) 338-6712,Rex Hale,optima@ptsi.net,"RR1, Box 188",Optima,OK,73945,107 E. 5th,Optima,OK,73945,PK-06,6
TEXAS       ,STRAIGHT                      ,70-C080,105,STRAIGHT PUBLIC SCHOOL        ,43,(580) 652-2232,Steve Baird,steve.baird@straight.k12.ok.us,"Rural Route 1, Box 89",Guymon,OK,73942,"Rural Route 1, Box 89",Guymon,OK,73942,PK-06,6
TEXAS       ,YARBROUGH                     ,70-I001,105,YARBROUGH ES                  ,69,(580) 545-3327,Wade Stafford,wstafford@yarbrough.k12.ok.us,Rt. 1 Box 31,Goodwell,OK,73939,8 Mi S on HWY 95,Goodwell,OK,73939,PK-08,10
TEXAS       ,YARBROUGH                     ,70-I001,705,YARBROUGH HS                  ,20,(580) 545-3327,Wade Stafford,wstafford@yarbrough.k12.ok.us,Rt. 1 Box 31,Goodwell,OK,73939,8 Mi S on HWY 95,Goodwell,OK,73939,12-Sep,7
TEXAS       ,GUYMON                        ,70-I008,105,ACADEMY ES                    ,475,(580) 338-4370,Jana Schriener,jana.schreiner@guymontigers.com,712 North Academy,Guymon,OK,73942,712 North Academy,Guymon,OK,73942,4-Mar,45
TEXAS       ,GUYMON                        ,70-I008,105,ACADEMY ES                    ,475,(580) 338-4370,Sally Bishop,sally.bishop@guymontigers.com,712 North Academy,Guymon,OK,73942,712 North Academy,Guymon,OK,73942,4-Mar,45
TEXAS       ,GUYMON                        ,70-I008,115,NORTHEAST ES                  ,178,(580) 338-4380,Melissa Watson,melissa.watson@guymontigers.com,220 Medical Drive,Guymon,OK,73942,220 Medical Drive,Guymon,OK,73942,KG-02,17
TEXAS       ,GUYMON                        ,70-I008,120,HOMER LONG ES                 ,239,(580) 338-4380,Meilssa Watson,melissa.watson@guymontigers.com,1500 N Beaver,Guymon,OK,73942,1500 N Beaver,Guymon,OK,73942,KG-02,23
TEXAS       ,GUYMON                        ,70-I008,120,HOMER LONG ES                 ,239,(580) 338-4380,Melissa Watson,melissa.watson@guymontigers.com,1500 N Beaver,Guymon,OK,73942,1500 N Beaver,Guymon,OK,73942,KG-02,23
TEXAS       ,GUYMON                        ,70-I008,125,SALYER ES                     ,127,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,North 1st Ellison,Guymon,OK,73942,North 1st Ellison,Guymon,OK,73942,KG-02,14
TEXAS       ,GUYMON                        ,70-I008,130,CARRIER ES                    ,161,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,103 N Perkins,Guymon,OK,73942,103 N Perkins,Guymon,OK,73942,PK-PK,12
TEXAS       ,GUYMON                        ,70-I008,135,NORTH PARK ES                 ,417,(580) 338-4390,Mark Strickland,mark.strickland@guymontigers.com,1400 North Crumley,Guymon,OK,73942,1400 North Crumley,Guymon,OK,73942,6-May,48
TEXAS       ,GUYMON                        ,70-I008,140,PRAIRIE ES                    ,200,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,1501 E Hwy 3,Guymon,OK,73942,1501 E Hwy 3,Guymon,OK,73942,KG-02,19
TEXAS       ,GUYMON                        ,70-I008,610,CENTRAL JHS                   ,437,(580) 338-4360,Claudia Winters,claudia.winters@guymontigers.com,801 North Beaver,Guymon,OK,73942,801 North Beaver,Guymon,OK,73942,8-Jul,47
TEXAS       ,GUYMON                        ,70-I008,705,GUYMON HS                     ,854,(580) 338-4350,Randy Williams,randy.williams@guymontigers.com,1900 North James,Guymon,OK,73942,1900 North James,Guymon,OK,73942,12-Sep,71
TEXAS       ,HARDESTY                      ,70-I015,105,HARDESTY ES                   ,70,(580) 888-4258,Mike Harris,mharris@hardesty.k12.ok.us,Post Office Box 129,Hardesty,OK,73944,5th and Crawford,Hardesty,OK,73944,PK-08,15
TEXAS       ,HARDESTY                      ,70-I015,705,HARDESTY HS                   ,28,(580) 888-4258,Greg Faris,gfaris@hardesty.k12.ok.us,Post Office Box 129,Hardesty,OK,73944,5th and Crawford,Hardesty,OK,73944,12-Sep,12
TEXAS       ,HOOKER                        ,70-I023,105,HOOKER ES                     ,482,(580) 652-2463,Todd Kerr,tkerr@hookerpublicschools.net,PO Box 247,Hooker,OK,73945,502 N Jefferson,Hooker,OK,73945,PK-08,47
TEXAS       ,HOOKER                        ,70-I023,715,HOOKER HS                     ,193,(580) 652-2516,Brian Stalder,bstalder@hookerpublicschools.net,PO Box 247,Hooker,OK,73945,301 N Broadway,Hooker,OK,73945,12-Sep,27
TEXAS       ,TYRONE                        ,70-I053,105,TYRONE ES                     ,157,(580) 854-6298,Donovan Smith,dsmith@tyrone.k12.ok.us,6th and Beatrice,Tyrone,OK,73951,6th and Beatrice,Tyrone,OK,73951,PK-08,19
TEXAS       ,TYRONE                        ,70-I053,705,TYRONE HS                     ,75,(580) 854-6298,Donovan Smith,dsmith@tyrone.k12.ok.us,6th and Beatrice,Tyrone,OK,73951,6th and Beatrice,Tyrone,OK,73951,12-Sep,12
TEXAS       ,GOODWELL                      ,70-I060,105,GOODWELL ES                   ,194,(580) 349-2271,Jason Schreiner,schreiner@goodwell.k12.ok.us,Post Office Box 580,Goodwell,OK,73939,326 East Eagle Blvd,Goodwell,OK,73939,PK-08,15
TEXAS       ,GOODWELL                      ,70-I060,705,GOODWELL HS                   ,60,(580) 349-2271,Jason Schreiner,schreiner@goodwell.k12.ok.us,Post Office Box 580,Goodwell,OK,73939,326 East Eagle Blvd,Goodwell,OK,73939,12-Sep,13
TEXAS       ,TEXHOMA                       ,70-I061,105,TEXHOMA ES                    ,195,(580) 423-7371,Connie Miller,connie.miller@texhoma61.net,Post Office Box 648,Texhoma,OK,73949,418 Elm Street,Texhoma,OK,73949,PK-08,16
TEXAS       ,TEXHOMA                       ,70-I061,705,TEXHOMA HS                    ,112,(580) 423-7433,Connie Miller,connie.miller@texhoma61.net,Post Office Box 648,Texhoma,OK,73949,418 Elm Street,Texhoma,OK,73949,12-Sep,18
TILLMAN     ,DAVIDSON                      ,71-C009,105,DAVIDSON ES                   ,46,(580) 568-2423,Phillip Ratclifff,pgr@davidson.k12.ok.us,P.O. Box 338,Davidson,Ok,73530,500 South Main,Davidson,Ok,73530,PK-08,8
TILLMAN     ,TIPTON                        ,71-I008,115,TIPTON ES                     ,186,(580) 667-5268,Amy Ferris,aferris@tiptontigers.net,PO Box 340,Tipton,OK,73570,1000 South Broadway,Tipton,OK,73570,PK-08,20
TILLMAN     ,TIPTON                        ,71-I008,715,TIPTON HS                     ,99,(580) 667-5268,Steve Glenn,sglenn@tiptontigers.net,PO Box 340,Tipton,OK,73570,1000 South Broadway,Tipton,OK,73570,12-Sep,15
TILLMAN     ,FREDERICK                     ,71-I158,105,FREDERICK ES                  ,444,(580) 335-3513,Kay Cabaniss,kcabaniss@frederickbombers.net,817 N. 15th,Frederick,OK,73542,520 E. Mimulus,Frederick,OK,73542,PK-05,35
TILLMAN     ,FREDERICK                     ,71-I158,505,FREDERICK MS                  ,194,(580) 335-2014,Jeremy Newton,jnewton@frederickbombers.net,817 N. 15th,Frederick,OK,73542,300  E. Grand,Frederick,OK,73542,8-Jun,29
TILLMAN     ,FREDERICK                     ,71-I158,710,FREDERICK HS                  ,230,(580) 335-5521,Randy Biggs,rbiggs@frederickbombers.net,817 N. 15th ,Frederick,OK,73542,312 N. 15th,Frederick,OK,73542,12-Sep,26
TILLMAN     ,GRANDFIELD                    ,71-I249,105,GRANDFIELD ES                 ,143,(580) 479-3288,Ramiro Longoria,rlongoria@grandfield.k12.ok.us,Post Office Box 639,Grandfield,OK,73546,416 South Main,Grandfield,OK,73546,PK-08,19
TILLMAN     ,GRANDFIELD                    ,71-I249,715,GRANDFIELD HS                 ,52,(580) 479-3140,Laura Yeager,lyeager@grandfield.k12.ok.us,Post Office Box 639,Grandfield,OK,73546,811 West 3rd Street,Grandfield,OK,73546,12-Sep,12
TULSA       ,KEYSTONE                      ,72-C015,105,KEYSTONE PUBLIC SCHOOL        ,292,(918) 363-8298,Craig Garner,cgarner@keystone.k12.ok.us,23810 West Highway 51,Sand Springs,OK,74063-5135,23810 West Highway 51,Sand Springs,OK,74063-5135,PK-08,26
TULSA       ,TULSA CHARTER: SCHL ARTS/SCI. ,72-E004,981,TULSA SCHL ARTS SCIENCES MS   ,150,(405) 828-7727,Ellen Dollarhide,edollarhide@tsas.org,1202 W Easton,Tulsa,OK,74127,1202 W Easton,Tulsa,OK,74127,8-Jul,12
TULSA       ,TULSA CHARTER: SCHL ARTS/SCI. ,72-E004,988,TULSA SCHL ARTS SCIENCES HS   ,300,(405) 828-7727,Liesa Smith,lsmith@tsas.org,1202 W Easton,Tulsa,OK,74127,1202 W Easton,Tulsa,OK,74127,12-Sep,32
TULSA       ,TULSA CHARTER: KIPP TULSA     ,72-E005,975,KIPP TULSA ACAD. COLLEGE PREP.,321,(918) 794-8652,Andrew Mcrae,amcrae@kipptulsa.org,1661 E. Virgin Street,Tulsa,OK,74106,1661 E. Virgin Street,Tulsa,OK,74106,8-May,30
TULSA       ,TULSA LEGACY CHARTER SCHL INC ,72-E006,976,TULSA LEGACY CHARTER SCHL INC ,597,(918) 794-1442,Jamila Macarthur,jmacarthur@lighthouse-academies.org,105 East 63rd Street North,Tulsa,OK,74126,105 East 63rd Street North,Tulsa,OK,74126,PK-08,43
TULSA       ,TULSA CHARTER: COLLEGE BOUND  ,72-E017,977,COLLEGE BOUND ACADEMY CHARTER ,286,(918) 925-1580,Chelsea Vanacore,cvanacore@collegeboundschool.org,2525 S 101st East Avenue,Tulsa,OK,74129-4420,2525 S 101st East Avenue,Tulsa,OK,74129-4420,KG-02,15
TULSA       ,TULSA CHARTER: HONOR ACADEMY  ,72-E018,978,TULSA HONOR ACADEMY CHARTER   ,307,(918) 833-9420,Elsie Urueta,elsie@tulsahonoracademy.org,2525 S. 101st E. Ave.,Tulsa,OK,74129-4420,2525 S. 101st E. Ave.,Tulsa,OK,74129-4420,7-May,25
TULSA       ,TULSA CHARTER: COLLEGIATE HALL,72-E019,979,COLLEGIATE HALL CHARTER SCHOOL,202,(918) 925-1620,Nikhil Kawlra,nkawlra@collegiatehall.org,1142 East 56th Street ,Tulsa,OK,74105-6829,1142 East 56th Street ,Tulsa,OK,74105-6829,7-Apr,14
TULSA       ,DEBORAH BROWN (CHARTER)       ,72-G001,972,DEBORAH BROWN COMMUNITY SCHOOL,267,(918) 425-1407,Deborah Brown,dbrown@dbcschool.org,2 South Elgin Avenue,Tulsa,OK,74120,2 South Elgin Avenue,Tulsa,OK,74120,PK-03,13
TULSA       ,DOVE SCHOOLS OF TULSA         ,72-G003,971,DOVE SCH OF DISCOVERY ES TULSA,409,(918) 960-3131,Maureen Brown,brown@discoveryok.org,4821 South 72nd East Avenue,Tulsa,OK,74145,4821 South 72nd East Avenue,Tulsa,OK,74145,KG-06,28
TULSA       ,DOVE SCHOOLS OF TULSA         ,72-G003,980,DOVE SCIENCE ACADEMY TULSA JHS,267,(918) 834-3936,,,280 S. Memorial,Tulsa,OK,74112,280 S. Memorial,Tulsa,OK,74112,8-Jul,26
TULSA       ,DOVE SCHOOLS OF TULSA         ,72-G003,980,DOVE SCIENCE ACADEMY TULSA JHS,267,(918) 834-3936,Abidin Erex,erez@dsatulsa.org,280 S. Memorial,Tulsa,OK,74112,280 S. Memorial,Tulsa,OK,74112,8-Jul,26
TULSA       ,DOVE SCHOOLS OF TULSA         ,72-G003,991,DOVE SCIENCE ACADEMY TULSA HS ,352,(918) 834-3936,,,280 S. Memorial,Tulsa,OK,74112,280 S. Memorial,Tulsa,OK,74112,12-Sep,36
TULSA       ,DOVE SCHOOLS OF TULSA         ,72-G003,991,DOVE SCIENCE ACADEMY TULSA HS ,352,(918) 834-3936,Abidin Erez,erez@dsatulsa.org,280 S. Memorial,Tulsa,OK,74112,280 S. Memorial,Tulsa,OK,74112,12-Sep,36
TULSA       ,SANKOFA MIDDLE SCHL (CHARTER) ,72-G004,974,SANKOFA MIDDLE SCHOOL         ,120,(918) 340-5120,Richard Patterson,rpatterson@dbcschool.org,111 East First Street,Tulsa,OK,74120,111 East First Street,Tulsa,OK,74120,8-Mar,6
TULSA       ,LANGSTON HUGHES ACAD ARTS-TECH,72-G005,975,LANGSTON HUGHES ACAD ARTS-TECH,175,(918) 728-8588,Rodney Clark,rclark@lhatt.com,1821 East 66th Street North,Tulsa,OK,74130,1821 East 66th Street North,Tulsa,OK,74130,11-Sep,13
TULSA       ,TULSA                         ,72-I001,103,ACADEMY CENTRAL ES            ,325,(918) 833-8760,Elizabeth Taylor,TayloEl@tulsaschools.org,1789 West Seminole Street,Tulsa,OK,74127,1789 West Seminole Street,Tulsa,OK,74127,PK-06,19
TULSA       ,TULSA                         ,72-I001,111,ANDERSON ES                   ,358,(918) 925-1300,Tracy Thompson,thomptra@tulsaschools.org,1921 East 29th Street North,Tulsa,OK,74110,1921 East 29th Street North,Tulsa,OK,74110,PK-06,31
TULSA       ,TULSA                         ,72-I001,112,HENRY ZARROW INTERNATIONAL SCH,483,(918) 746-9180,Denise Marquez,marqude@tulsaschools.org,3613 South Hudson Avenue,Tulsa,OK,74135,3613 South Hudson Avenue,Tulsa,OK,74135,PK-05,32
TULSA       ,TULSA                         ,72-I001,118,BELL ES                       ,541,(918) 833-8600,Kelley Blakney,blaknke@tulsaschools.org,6304 East Admiral Boulevard,Tulsa,OK,74115,6304 East Admiral Boulevard,Tulsa,OK,74115,PK-06,44
TULSA       ,TULSA                         ,72-I001,135,BURROUGHS ES                  ,308,(918) 833-8780,Tammy Britton,Brittta@tulsaschools.org,"1924 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74106,"1924 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74106,PK-06,30
TULSA       ,TULSA                         ,72-I001,140,CARNEGIE ES                   ,403,(918) 833-9440,Robin Emerson,emersro@tulsaschools.org,4309 East 56th Street,Tulsa,OK,74135,4309 East 56th Street,Tulsa,OK,74135,PK-05,32
TULSA       ,TULSA                         ,72-I001,145,CELIA CLINTON ES              ,680,(918) 746-9320,Tanya Davis,Davista@tulsaschools.org,1740 North Harvard Avenue,Tulsa,OK,74115,1740 North Harvard Avenue,Tulsa,OK,74115,PK-06,48
TULSA       ,TULSA                         ,72-I001,155,CHOUTEAU ES                   ,339,(918) 833-8860,Elaine Buxton,buxtoel@tulsaschools.org,4132 West Cameron Street,Tulsa,OK,74127,4132 West Cameron Street,Tulsa,OK,74127,PK-06,33
TULSA       ,TULSA                         ,72-I001,156,COLUMBUS ES                   ,381,(918) 925-1460,Janice Thoumire,thoumja@tulsaschools.org,10620 East 27th Street,Tulsa,OK,74129,10620 East 27th Street,Tulsa,OK,74129,PK-06,31
TULSA       ,TULSA                         ,72-I001,158,COOPER ES                     ,700,(918) 746-9480,Joy Modenbach,modenjo@tulsaschools.org,1808 South 123rd East Avenue,Tulsa,OK,74128,1808 South 123rd East Avenue,Tulsa,OK,74128,PK-06,51
TULSA       ,TULSA                         ,72-I001,161,CLINTON WEST ES               ,483,(918) 746-8860,Phaedra Shipley,shiplph@tulsaschools.org,2224 W 41st St,TUlsa ,OK,74107,2224 W 41st St,TUlsa ,OK,74107,PK-05,34
TULSA       ,TULSA                         ,72-I001,163,DUAL LANGUAGE ACADEMY         ,271,(918) 833-8900,Irma Sandoval,sandoir@tulsaschools.org,2010 East 48th Street North,Tulsa,OK,74130,2010 East 48th Street North,Tulsa,OK,74130,PK-05,24
TULSA       ,TULSA                         ,72-I001,167,ECDC BUNCHE                   ,722,(918) 746-9020,Julie Smith,smithju@tulsaschools.org,5402 North Cincinnati Avenue,Tulsa,OK,74126,5402 North Cincinnati Avenue,Tulsa,OK,74126,PK-KG,12
TULSA       ,TULSA                         ,72-I001,170,EISENHOWER INTERNATIONAL ES   ,607,(918) 746-9100,Connie Horner,horneco@tulsaschools.org,3111 East 56 Street,Tulsa,OK,74105,3111 East 56 Street,Tulsa,OK,74105,PK-05,39
TULSA       ,TULSA                         ,72-I001,175,ELIOT ES                      ,355,(918) 746-8700,Sharon Holt,holtsh@tulsaschools.org,1442 East 36th Street,Tulsa,OK,74105,1442 East 36th Street,Tulsa,OK,74105,PK-05,30
TULSA       ,TULSA                         ,72-I001,180,EMERSON ES                    ,233,(918) 925-1320,Tammy States,StateTa@tulsaschools.org,909 North Boston Avenue,Tulsa,OK,74106,909 North Boston Avenue,Tulsa,OK,74106,PK-06,27
TULSA       ,TULSA                         ,72-I001,185,EUGENE FIELD ES               ,386,(918) 746-8840,Courtney Selking,selkico@tulsaschools.org,2249 South Phoenix Avenue,Tulsa,OK,74107,2249 South Phoenix Avenue,Tulsa,OK,74107,PK-05,29
TULSA       ,TULSA                         ,72-I001,198,GILCREASE ES                  ,408,(918) 746-9600,Tasha Johnson,Johnsta@tulsaschools.org,"5550 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74126,"5550 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74126,6-Jan,30
TULSA       ,TULSA                         ,72-I001,199,GRIMES ES                     ,242,(918) 746-8720,Dawn Henley,henleda@tulsaschools.org,3213 East 56th Street,Tulsa,OK,74105,3213 East 56th Street,Tulsa,OK,74105,PK-06,25
TULSA       ,TULSA                         ,72-I001,200,HAWTHORNE ES                  ,283,(918) 925-1340,Karesha Solomon,solomka@tulsaschools.org,1105 East 33rd Street North,Tulsa,OK,74106,1105 East 33rd Street North,Tulsa,OK,74106,PK-06,28
TULSA       ,TULSA                         ,72-I001,204,HAMILTON ES                   ,531,(918) 746-9440,Tera Carr,carrte@tulsaschools.org,2316 North Norwood Place,Tulsa,OK,74115,2316 North Norwood Place,Tulsa,OK,74115,PK-06,43
TULSA       ,TULSA                         ,72-I001,205,PATRICK HENRY ES              ,433,(918) 746-9160,Jene' Carpenter,Carpeje@tulsaschools.org,3820 East 41st Street,Tulsa,OK,74135,3820 East 41st Street,Tulsa,OK,74135,PK-05,32
TULSA       ,TULSA                         ,72-I001,215,HOOVER ES                     ,463,(918) 746-9120,Deborah Simpson,Simpsde@tulsaschools.org,2327 South Darlington Avenue,Tulsa,OK,74114,2327 South Darlington Avenue,Tulsa,OK,74114,PK-06,40
TULSA       ,TULSA                         ,72-I001,230,JACKSON ES                    ,349,(918) 746-9340,Elmer Thomas,Thomael@tulsaschools.org,2137 North Pittsburg Avenue,Tulsa,OK,74115,2137 North Pittsburg Avenue,Tulsa,OK,74115,PK-06,30
TULSA       ,TULSA                         ,72-I001,245,JONES ES                      ,354,(918) 746-9040,Bradley Griffin,griffbr@tulsaschools.org,1515 South 71st East Avenue,Tulsa,OK,74112,1515 South 71st East Avenue,Tulsa,OK,74112,PK-06,35
TULSA       ,TULSA                         ,72-I001,251,KENDALL-WHITTIER ES           ,916,(918) 833-9900,Ronda Kesler,KesleRo@tulsaschools.org,2601 East 5th Place,Tulsa,OK,74104,2601 East 5th Place,Tulsa,OK,74104,PK-06,69
TULSA       ,TULSA                         ,72-I001,252,KERR ES                       ,566,(918) 746-9580,Mollie Miller,Millemo2@tulsaschools.org,202 South 117th East Avenue,Tulsa,OK,74128,202 South 117th East Avenue,Tulsa,OK,74128,KG-06,43
TULSA       ,TULSA                         ,72-I001,255,KEY ES                        ,384,(918) 833-9480,Doug Howard,Howardo@tulsaschools.org,5702 South Irvington Avenue,Tulsa,OK,74135,5702 South Irvington Avenue,Tulsa,OK,74135,PK-06,32
TULSA       ,TULSA                         ,72-I001,260,LANIER ES                     ,324,(918) 833-9380,Betty Adams,adamsbe@tulsaschools.org,1727 South Harvard Avenue,Tulsa,OK,74112,1727 South Harvard Avenue,Tulsa,OK,74112,PK-05,27
TULSA       ,TULSA                         ,72-I001,265,LEE ES                        ,452,(918) 833-9400,Audrey Flowers,floweau@tulsaschools.org,1920 South Cincinnati Avenue,Tulsa,OK,74119,1920 South Cincinnati Avenue,Tulsa,OK,74119,PK-05,30
TULSA       ,TULSA                         ,72-I001,269,LEWIS AND CLARK ES            ,607,(918) 746-9540,Scott Griffith,griffsc@tulsaschools.org,737 South Garnett Road,Tulsa,OK,74128,737 South Garnett Road,Tulsa,OK,74128,PK-06,47
TULSA       ,TULSA                         ,72-I001,275,LINDBERGH ES                  ,470,(918) 833-8700,Deidre Prevett,PreveDe@tulsaschools.org,931 South 89th East Avenue,Tulsa,OK,74112,931 South 89th East Avenue,Tulsa,OK,74112,PK-06,35
TULSA       ,TULSA                         ,72-I001,305,MACARTHUR ES                  ,334,(918) 746-9140,Twyla Waterson,WaterTw@tulsaschools.org,2182 South 73rd East Avenue,Tulsa,OK,74129,2182 South 73rd East Avenue,Tulsa,OK,74129,PK-06,30
TULSA       ,TULSA                         ,72-I001,310,MARSHALL ES                   ,293,(918) 746-8740,Kristy Tatum,tatumkr@tulsaschools.org,1142 East 56th Street,Tulsa,OK,74105,1142 East 56th Street,Tulsa,OK,74105,KG-06,25
TULSA       ,TULSA                         ,72-I001,315,MAYO DEMONSTRATION ES         ,396,(918) 925-1500,Kenneth Joslin,kennetjo@tulsaschools.org,1127 South Columbia,Tulsa,OK,74104,1127 South Columbia,Tulsa,OK,74104,PK-05,31
